2020-04-01 17:45:34, Wise decision This is simply too big for any one country to handle Even China accepted aid help and now USA too https t co wstcKTP5F0 , TenzingLamsang , ,19583,Thimphu 
2020-03-31 07:00:17, A powerful insight is likely now and it could lead to you unc More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,302,Thimphu 
2020-03-31 06:20:52, xf0 x9d x90 x84 xf0 x9d x90 xb1 xf0 x9d x90 x9e xf0 x9d x90 x9c xf0 x9d x90 xae xf0 x9d x90 xad xf0 x9d x90 xa2 xf0 x9d x90 xaf xf0 x9d x90 x9e xf0 x9d x90 x8e xf0 x9d x90 xab xf0 x9d x90 x9d xf0 x9d x90 x9e xf0 x9d x90 xab xf0 x9d x90 xa8 xf0 x9d x90 xa7 xf0 x9d x90 xac xf0 x9d x90 xa1 xf0 x9d x90 x9a xf0 x9d x90 xab xf0 x9d x90 xa2 xf0 x9d x90 xa7 xf0 x9d x90 xa0 xf0 x9d x90 xad xf0 x9d x90 xa1 xf0 x9d x90 x9e xf0 x9d x90 x91 xf0 x9d x90 x8d xf0 x9d x90 x91 xf0 x9d x90 xa2 xf0 x9d x90 xa7 xf0 x9d x90 x9f xf0 x9d x90 xa8 xf0 x9d x90 xab xf0 x9d x90 xa6 xf0 x9d x90 x9a xf0 x9d x90 xad xf0 x9d x90 xa2 xf0 x9d x90 xa8 xf0 x9d x90 xa7 xf0 x9d x90 xad xf0 x9d x90 xa8 xf0 x9d x90 xad xf0 x9d x90 xa1 xf0 x9d x90 x9e xf0 x9d x90 xa0 xf0 x9d x90 x9e xf0 x9d x90 xa7 xf0 x9d x90 x9e xf0 x9d x90 xab xf0 x9d x90 x9a xf0 x9d x90 xa5 xf0 x9d x90 xa9 xf0 x9d x90 xae xf0 x9d x90 x9b xf0 x9d x90 xa5 xf0 x9d x90 xa2 xf0 x9d x90 x9c https t co HoljFEPl21 , moafbhutan , ,433,Thimphu 
2020-03-31 06:19:32, Notification on Disinfection and Decontamination of Vehicles and Quarantine Facilities MoHBhutan https t co NPbRp2StXi , moafbhutan , ,433,Thimphu 
2020-03-31 05:14:29, In these times of challenges and crisis build up your physical and mental strength with Yoga Prime Minister of India leads with a demonstration of Shashankasana Yoga for health yoga for life IndiaFightsCorona xe2 x81 xa6 narendramodi xe2 x81 xa9 xe2 x81 xa6 MEAIndia xe2 x81 xa9 https t co MGwWIlA2lz , Indiainbhutan , IndiaFightsCorona ,8489,Thimphu 
2020-03-31 05:13:01, In these times of challenges and crisis build up your physical and mental strength with Yoga Prime Minister of India leads with a demonstration of Bhadrasan Yoga for health yoga for life IndiaFightsCorona xe2 x81 xa6 narendramodi xe2 x81 xa9 xe2 x81 xa6 MEAIndia xe2 x81 xa9 https t co MGwWIlA2lz , Indiainbhutan , IndiaFightsCorona ,8489,Thimphu 
2020-03-31 05:12:14, In these times of challenges and crisis build up your physical and mental strength with Yoga Prime Minister of India leads with a demonstration of Vajrasana Yoga for health yoga for life IndiaFightsCorona xe2 x81 xa6 narendramodi xe2 x81 xa9 xe2 x81 xa6 MEAIndia xe2 x81 xa9 https t co ryS3JFMg1k , Indiainbhutan , IndiaFightsCorona ,8489,Thimphu 
2020-03-31 05:11:15, In these times of challenges and crisis build up your physical and mental strength with Yoga Prime Minister of India leads with a demonstration of Ustrasana Yoga for health yoga for life IndiaFightsCorona xe2 x81 xa6 narendramodi xe2 x81 xa9 xe2 x81 xa6 MEAIndia xe2 x81 xa9 https t co q0cz93Gn4K , Indiainbhutan , IndiaFightsCorona ,8489,Thimphu 
2020-03-31 05:08:59, In these times of challenges and crisis build up your physical and mental strength with Yoga Prime Minister of India leads with a demonstration of Bhadrasan Yoga for health yoga for life IndiaFightsCorona xe2 x81 xa6 narendramodi xe2 x81 xa9 xe2 x81 xa6 MEAIndia xe2 x81 xa9 https t co xllExruooz , Indiainbhutan , IndiaFightsCorona ,8489,Thimphu 
2020-03-31 05:00:26, TendelZam The whole nation prayer is always for his quick recovery la , Norbu12 , ,47,Thimphu 
2020-03-31 04:58:03, What if i dissaper for a day and go all the places i wanted to go Can i do that Listening to girl in red always makes me feel nostalgic xe2 x9d xa3 , its Astrophile , ,1,Thimphu 
2020-03-31 04:31:47, Prime Minister of India demonstrates Yoga with a video on Padahastasana Yoga for health Yoga for life xe2 x81 xa6 PMOIndia xe2 x81 xa9 xe2 x81 xa6 MEAIndia xe2 x81 xa9 xe2 x81 xa6 IndianDiplomacy xe2 x81 xa9 xe2 x81 xa6 nwccbhutan xe2 x81 xa9 https t co JHQes401OB , Indiainbhutan , ,8489,Thimphu 
2020-03-31 04:30:27, Prime Minister of India demonstrates Yoga with a video on Ardha Chakrasana Yoga for health Yoga for life xe2 x81 xa6 PMOIndia xe2 x81 xa9 xe2 x81 xa6 MEAIndia xe2 x81 xa9 xe2 x81 xa6 IndianDiplomacy xe2 x81 xa9 xe2 x81 xa6 nwccbhutan xe2 x81 xa9 https t co IfkaNhWiJk , Indiainbhutan , ,8489,Thimphu 
2020-03-31 04:12:45, Rajkumar7 Thank you and these books container less of notes and more of scribbling for meetings conducted xf0 x9f x98 x81 , zzezenn , ,1828,Thimphu 
2020-03-31 04:07:46, all six habbits https t co gJXqMYiSA3 , SyedSaa1 , ,1502,Thimphu 
2020-03-31 04:07:20, Prime Minister of India demonstrates Yoga with a video on Tadasana Yoga for health Yoga for life xe2 x81 xa6 PMOIndia xe2 x81 xa9 xe2 x81 xa6 MEAIndia xe2 x81 xa9 xe2 x81 xa6 IndianDiplomacy xe2 x81 xa9 xe2 x81 xa6 nwccbhutan xe2 x81 xa9 https t co lpBr7PRNHP , Indiainbhutan , ,8489,Thimphu 
2020-03-31 04:05:40, Prime Minister of India demonstrates Yoga with a video on Vrikshasana Yoga for health Yoga for life xe2 x81 xa6 PMOIndia xe2 x81 xa9 xe2 x81 xa6 MEAIndia xe2 x81 xa9 xe2 x81 xa6 IndianDiplomacy xe2 x81 xa9 xe2 x81 xa6 nwccbhutan xe2 x81 xa9 https t co Sgj5NKJdns , Indiainbhutan , ,8489,Thimphu 
2020-03-31 04:03:21, RajaMuneeb AartiTikoo Iyervval BDUTT lpolgreen palkisu anubhabhonsle Good genes , varun360 , ,20,Thimphu 
2020-03-31 04:00:16, shoni 143 good morning Shoni https t co ljN0eZJ9qa , SyedSaa1 , ,1502,Thimphu 
2020-03-31 03:40:19, DrPatSoonShiong Thank you Dr PAT for your comprehensive explanation regarding the COVID19 I now understand the science behind HAND WASHING And how EFFECTIVE it can be , Jagpamelen , ,515,Thimphu 
2020-03-31 03:35:14, Let xe2 x80 x99s be part of the solution mindset matters Photo credit Len Niehoff coronavirus https t co zZttryk7DY , NaglerUNDP , mindset coronavirus ,1560,Thimphu 
2020-03-31 03:19:33, XsinfulnatureX good morning dear https t co VYgGv9jxsZ , SyedSaa1 , ,1502,Thimphu 
2020-03-31 03:19:22, monkeyNOwork Sorry thought she left too , yiwangpindarica , ,6944,Thimphu 
2020-03-31 03:12:43, DorjiWangchuk cheshamutdfc I like the name of the team chesham utd hehe nice description one memory u will never forget hehe , yiwangpindarica , ,6944,Thimphu 
2020-03-31 03:02:10, good morning Shabana https t co aiP6mgHMKl https t co NiftnZh5N8 , SyedSaa1 , ,1502,Thimphu 
2020-03-31 02:56:36, good morning dear Durdana your new friend here https t co 92MhlN4zRc https t co wHyiXCXwz1 , SyedSaa1 , Durdana ,1502,Thimphu 
2020-03-31 02:51:35, good morning Karachi https t co MTrRNApzCi https t co UpDeY4B1sP , SyedSaa1 , ,1502,Thimphu 
2020-03-31 02:41:55, Virtualphoja1 Thats my son s Weird you saw that xf0 x9f xa4 xb7 , zzezenn , ,1828,Thimphu 
2020-03-31 02:33:45, Virtualphoja1 You mean color Flavor sounds so weird xf0 x9f xa4 x94 , zzezenn , ,1828,Thimphu 
2020-03-31 02:25:03, what an asshole https t co wlw5vsSfKy , SyedSaa1 , ,1502,Thimphu 
2020-03-31 02:13:48, Addicted to this song https t co OvLMT4B6Pa via YouTube , chunjurrinchhen , ,188,Thimphu 
2020-03-31 01:44:31, BerkeleySqB Thanks for your kind support , bhutannorter , ,38,Thimphu 
2020-03-30 17:43:04, Fact checked xe2 x9c x85 covid19facts https t co yDBaaULcpm , BhutanMediaFdn , covid19facts ,768,Thimphu 
2020-03-30 17:24:00, 70 tested today all negative PMBhutan dwangmothimphu COVID19 coronavirus covidbhutan https t co QoZwrPYpu9 , MoHBhutan , COVID19 coronavirus covidbhutan ,1066,Thimphu 
2020-03-30 17:00:17, And two bhutanese outside of Bhutan in NYC where it s the epicenter of the USA coronavirus We shall overcome prayersfrombhutan staystrong drukpadna paldendrukpa Source thebhutanese https t co 5JOvKmwLJo , yiwangpindarica , NYC USA coronavirus prayersfrombhutan staystrong drukpadna paldendrukpa ,6944,Thimphu 
2020-03-30 16:57:14, People should not wear face mask unless they are sick and know the person you have contacted have covid 19 CNN , KinzangDendup1 , ,211,Thimphu 
2020-03-30 16:57:06, Some people want it to happen some wish it would happen others make it happen xe2 x80 x93 Michael Jordan , insidebhutan , ,746,Thimphu 
2020-03-30 16:56:08, As of today 30 3 20 4 confirmed cases of covid19 in bhutan Two american tourist left the country Two bhutanese students returning home Stay safe WashYourHands CoronaVirusUpdate bhutan unitedwestand staystrongbhutan BeResponsible , yiwangpindarica , covid19 WashYourHands CoronaVirusUpdate bhutan unitedwestand staystrongbhutan BeResponsible ,6944,Thimphu 
2020-03-30 16:55:16, A drug dealer never consumes , insidebhutan , ,746,Thimphu 
2020-03-30 16:54:36, these pics captured by RB 67 Mamiya manual camera https t co 7Ud5EIuyce https t co 24gU3N9x0X , SyedSaa1 , ,1502,Thimphu 
2020-03-30 16:51:25, HRinzee BBSBhutan Yes la xf0 x9f x98 xac , yiwangpindarica , ,6944,Thimphu 
2020-03-30 16:48:59, it is also an electronic camera https t co H4UoIniiWJ , SyedSaa1 , ,1502,Thimphu 
2020-03-30 16:42:13, you use DSLR for photography kindly use manual Camera which expose your talant https t co vSnFZLEN3u , SyedSaa1 , ,1502,Thimphu 
2020-03-30 16:38:51, WW III is against humanity Coronavirus is damaging humanity more than WWII It s crushingly our backbone economy https t co 1zVejHrI6l , insidebhutan , ,746,Thimphu 
2020-03-30 15:54:47, xf0 x9f x91 x8f xf0 x9f x91 x8f xf0 x9f x91 x8f hismajesty govtofbhutan bhutanairlines Stay safe everyone blessedtobeborninbhutan https t co FuTc1OlxeV , yiwangpindarica , hismajesty govtofbhutan bhutanairlines blessedtobeborninbhutan ,6944,Thimphu 
2020-03-30 15:45:28, thebhutanese Please i hope not the chinese ones cuz recently spain retracted them back to china because it was not giving accurate results , yiwangpindarica , ,6944,Thimphu 
2020-03-30 15:42:47, sonam t BBSBhutan Ahhh they rly need arhietects lol hope ppl appy , yiwangpindarica , ,6944,Thimphu 
2020-03-30 15:42:01, zhonba BBSBhutan Haha im not sure lol very confusing there , yiwangpindarica , ,6944,Thimphu 
2020-03-30 15:39:18, ChenzoSonam Thanks bae , BidhaChencho , ,37,Paro 
2020-03-30 15:33:08, Lucky to have witnessed this legend since the day 1 of his spurs career moussadembele https t co LSqrBOwDMt , Tobgay333 , moussadembele ,35,Thimphu 
2020-03-30 15:11:10, RaspaPLUSdevi Thank you xf0 x9f x99 x82 , zzezenn , ,1828,Thimphu 
2020-03-30 15:08:58, binitashah4 leehsienloong Foreigner like me feel more safe here PM LHL and government has done immense work xf0 x9f x99 x8f , zhonba , ,1644,Thimphu 
2020-03-30 14:53:50, Understanding the quarantine process PMBhutan dwangmothimphu COVID19 coronavirus covidbhutan https t co N2PHt1ZNvQ , MoHBhutan , COVID19 coronavirus covidbhutan ,1066,Thimphu 
2020-03-30 14:53:24, My mini office at home All set to work from home https t co 0UiLxJuOXv , zzezenn , ,1828,Thimphu 
2020-03-30 14:52:36, TRKarbaGhallay Yes it is Please spread the words la , zzezenn , ,1828,Thimphu 
2020-03-30 14:44:50, Prime Minister of India held a video conference with all Heads of Missions across the world today at 1700 hrs to discuss the multiple responses to combat the pandemic of COVID19 Please read the press release at xf0 x9f x94 x97https t co 59zC08h5JU IndiaFightsCorona https t co 61xcnLkjYg , Indiainbhutan , COVID19 IndiaFightsCorona ,8489,Thimphu 
2020-03-30 14:07:32, bastards https t co J8J13CUM0c , SyedSaa1 , ,1502,Thimphu 
2020-03-30 13:08:58, lilduval I heard even dogs can give you the virus so tread carefully Duval , chunjurrinchhen , ,188,Thimphu 
2020-03-30 12:48:16, Duty desuupduty35 https t co d1NSj6EbvV , pem pa , desuupduty35 ,322,Thimphu 
2020-03-30 12:47:09, xf0 x9d x9f xad xf0 x9d x9f xac xf0 x9d x9f xac xf0 x9d x97 xbc xf0 x9d x97 xbf xf0 x9d x97 xb6 xf0 x9d x97 xb4 xf0 x9d x97 xb6 xf0 x9d x97 xbb xf0 x9d x97 xae xf0 x9d x97 xb9 xf0 x9d x98 x84 xf0 x9d x97 xb6 xf0 x9d x97 xbf xf0 x9d x97 xb2 xf0 x9d x97 xb9 xf0 x9d x97 xb2 xf0 x9d x98 x80 xf0 x9d x98 x80 xf0 x9d x97 x9a xf0 x9d x97 xa6 xf0 x9d x97 xa0 xf0 x9d x97 xbd xf0 x9d x97 xb5 xf0 x9d x97 xbc xf0 x9d x97 xbb xf0 x9d x97 xb2 xf0 x9d x98 x80 xf0 x9d x98 x84 xf0 x9d x97 xb6 xf0 x9d x98 x81 xf0 x9d x97 xb5 xf0 x9d x98 x84 xf0 x9d x97 xae xf0 x9d x97 xbf xf0 x9d x97 xbf xf0 x9d x97 xae xf0 x9d x97 xbb xf0 x9d x98 x81 xf0 x9d x98 x86 Bring our wireless GSM phone to your offices Available at your nearest TashiCell office and the authorized distributors for just Nu 2999 For more information call 7700 xf0 x9f x93 x9e T amp C apply https t co k37CyT8a8W , TashiCell , TashiCell ,1679,Thimphu 
2020-03-30 12:39:00, Update Realizing the importance of doing things collectively HE the Health Minister convened a video conference with the Chief medical Officers and District Health officers of 20 dzongkhags earlier today The xe2 x80 xa6 https t co cUNVQG6BXx , MoHBhutan , ,1066,Thimphu 
2020-03-30 12:04:08, The silver lining is that the near doubling of cases which was around every 4 days has now slowed down to 5 days https t co x6oh1uNdQw , TenzingLamsang , ,19583,Thimphu 
2020-03-30 11:37:00, pchilimzam Exactly , ChhedupSangay , ,985,Thimphu 
2020-03-30 11:27:19, You can make a difference https t co AtmzJh84mI , BankofBhutanltd , ,1206,Thimphu 
2020-03-30 10:56:18, PMBhutan The responsible thing to do Thank you Exemplary leadership I love my government Love my country Thank you xf0 x9f x99 x8f , kuengawangmo , ,1924,Thimphu 
2020-03-30 10:49:17, We are all in this together but stay the fuck away from me Covid 19 , chunjurrinchhen , Covid 19 ,188,Thimphu 
2020-03-30 10:42:01, StephenReah johncrossmirror Any season no matter what should finish in its given time New season starts august Before august if this season isn t completed its void Give whatever examples you want to give xf0 x9f xa4 xa6 xf0 x9f x8f xbf xe2 x80 x8d xe2 x99 x82 xef xb8 x8f , phuzinspurs , ,1295,Thimphu 
2020-03-30 10:34:00, Taking a little personal happiness in this as a member of the NP family who could make a humble token contribution to this effort and come together with other alumni members for our King Country and People Sursum Corda Lift up your hearts https t co bJqTaCGOnK , TenzingLamsang , ,19583,Thimphu 
2020-03-30 10:13:14, TenzingLamsang You xe2 x80 x99re doing an excellent job Thank you for all your hardwork Stay healthy and safe xf0 x9f x99 x8f , kuengawangmo , ,1924,Thimphu 
2020-03-30 10:01:14, ShashiTharoor I want some , varun360 , ,20,Thimphu 
2020-03-30 09:51:06, carlbaker Yes Carl I am back in Bhutan and good Take care , sangaykhandu , ,7799,Thimphu 
2020-03-30 09:45:08, 3200 of us under quarantine shown utmost care amp concern told USD 650 000 spent RESPECT amp GRATITUDE to Pelden Druk Zhung xf0 x9f x99 x8f xf0 x9f x8f xbb COVID2019 Bhutan https t co EFQhcxZDr4 , sangaykhandu , COVID2019 Bhutan ,7799,Thimphu 
2020-03-30 09:07:02, Southern Bhutan tour This is how Gelephu look right now https t co JTdHoV9TfZ , worldtourplan09 , ,197,Thimphu 
2020-03-30 08:55:39, Mental Health and Coping During COVID 19 CDC https t co pB8XhOcxLZ , gasebtandin , ,2358,Thimphu 
2020-03-30 08:48:51, ideal sexy woman https t co 9BaQBs33FC , SyedSaa1 , ,1502,Thimphu 
2020-03-30 08:41:14, Detailed information https t co btWxwG7k3S https t co h27gH077e6 , zzezenn , ,1828,Thimphu 
2020-03-30 07:28:08, Golden Advice from His Holiness on how to handle COVID 19 https t co a47KqGfQPY https t co ZGTWcETi6t , tsheridorji , ,226,Thimphu 
2020-03-30 07:20:12, We have moved to a new location https t co 5JRGKeqz4d , BhutanMediaFdn , ,768,Thimphu 
2020-03-30 07:15:23, Biggest disadvantage of virtual platform is high level of motivation is required by students mlwebmarch2020 , karmate62173921 , mlwebmarch2020 ,4,Thimphu 
2020-03-30 07:13:13, The need for virtual learning platform has become ever more important in the Covid 19 era mlwebmarch2020 , karmate62173921 , mlwebmarch2020 ,4,Thimphu 
2020-03-30 07:01:13, What you say will hold more weight now so wield this weapon w More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,27,Thimphu 
2020-03-30 07:01:06, You may have been obsessing about money matters recently but More for Taurus https t co EECfQYA8HL , cixx67 , ,1504,Thimphu 
2020-03-30 07:00:16, You could be standing on the edge of your very own hero s jour More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,302,Thimphu 
2020-03-30 05:33:30, Does a peeled onion absorb bacteria and viruses https t co kPfXvKJguW , BhutanMediaFdn , ,768,Thimphu 
2020-03-30 05:24:06, yiwangpindarica BBSBhutan Interesting role Are they even recruiting human being I think not la , zhonba , ,1644,Thimphu 
2020-03-30 05:19:10, MOH designing counseling intervention for those under quarantine and those under mental distress due to the current pandemic Also mention the roll out plan will involve volunteers who will be trained whole of xe2 x80 xa6 https t co SFmWrPrN5l , MoHBhutan , ,1066,Thimphu 
2020-03-30 05:13:47, ngawang7 Thanks nice , yiwangpindarica , ,6944,Thimphu 
2020-03-30 05:13:41, Is this correct Wood craft needs an architecture BBSBhutan https t co Ov5YabBl3w , yiwangpindarica , ,6944,Thimphu 
2020-03-30 05:11:54, Wishes for good health for all 11 11 , yiwangpindarica , ,6944,Thimphu 
2020-03-30 04:31:26, Nothing can be more peaceful than going up the mountains and enjoying the view xf0 x9f x98 x82 climbwithgreatviews Drakey pangtsho https t co sDSUCPQJ65 , BidhaChencho , climbwithgreatviews ,37,Paro 
2020-03-30 04:30:47, thebhutanese Thank you all But instead of making compulsory keep voluntary basis some may donate more than 10 but some might be having money crisis within their family , GaleyPema , ,16,Paro 
2020-03-30 04:06:02, I have always enjoyed my job but feeling a bit jaded for the first time https t co F3MSwmRXQl , TenzingLamsang , ,19583,Thimphu 
2020-03-30 02:53:18, National situational update on COVID 19 as of 29 March 2020 For more information visit our link below https t co BrGZ7h4ilh For Global situation update xe2 x80 xa6 https t co r4IyHvDjka , MoHBhutan , ,1066,Thimphu 
2020-03-30 01:23:23, gyam tso RIM hall is also converted into a godown , pem pa , ,322,Thimphu 
2020-03-30 00:09:38, jenniferatntd That xe2 x80 x99s exactly what I felt When they can construct a bits of the Corona virus why can xe2 x80 x99t they invent anti drug for the same Just to unwind It xe2 x80 x99s not so complicated I guess , pphurba , ,5,Thimphu 
2020-03-29 22:01:28, CBull2001 If it was a picture of T Bag I could understand xf0 x9f x98 x82 , phuzinspurs , ,1295,Thimphu 
2020-03-29 21:00:09, Bhutan has the highest COVID 19 testing rate in South Asia source The Bhutanese https t co DFVpDFRWkc , MyBhutan , ,942,Thimphu 
2020-03-29 20:26:29, Rumblysuperset They are just not good for nothing I don t want their logo in my vainglory game , lee tshering , ,2,Thimphu 
2020-03-29 20:24:09, L3oNLioN Rogue wasn t good in anyway they brought nothing good , lee tshering , ,2,Thimphu 
2020-03-29 18:51:12, good night Sanam https t co tg9dqg95PG https t co M7FlCTFH1n , SyedSaa1 , ,1502,Thimphu 
2020-03-29 18:14:34, HayroKara It s not a Harry Kane team , phuzinspurs , ,1295,Thimphu 
2020-03-29 17:54:36, therealjuicyj At least you don t have an assignment left to do xe2 x98 xb9 xef xb8 x8f , Xiao920 , ,80,Thimphu 
2020-03-29 17:39:33, Is it just me or finding out that OfficialRezz is gay makes you wonder a lot , Xiao920 , ,80,Thimphu 
2020-03-29 17:01:51, thebhutanese xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f thank you civil servants now it xe2 x80 x99s the turn of corporate employees , pem pa , ,322,Thimphu 
2020-03-29 16:55:35, You Can Now Access 1 4 Million Books for Free Thanks to the Internet Archive VICE https t co BF2vC9pooo , jigmethinley , ,676,Thimphu 
2020-03-29 16:09:15, Rajkumar7 jackpot15 tserim8 drukanddrukpa Hike , zzezenn , ,1828,Thimphu 
2020-03-29 15:44:35, 10th day of Quarantine https t co Ftsm9zDAbC , SyedSaa1 , ,1502,Thimphu 
2020-03-29 15:24:41, Unloading rice desuupduty34 https t co Z5R0kq6ErB , pem pa , desuupduty34 ,322,Thimphu 
2020-03-29 14:40:48, No lock down for the super rich A private jet in the air https t co hFtbvN6blj , varun360 , ,20,Thimphu 
2020-03-29 14:34:15, TRKarbaGhallay R reverse luckily i had driving class last 2 weeks xf0 x9f x98 x85 xf0 x9f x98 x85 , sonamtenzin244 , ,561,Thimphu 
2020-03-29 14:11:51, Civil Servants to contribute 5 to 10 of salary for COVID 19 fund https t co DIDpdjhBs1 , ChhedupSangay , ,985,Thimphu 
2020-03-29 13:18:37, Check out xe0 xbd x86 xe0 xbd xbc xe0 xbd xa6 xe0 xbc x8b xe0 xbd xa2 xe0 xbe x97 xe0 xbd xba xe0 xbc x8d s video TikTok https t co o4ZoXKMHR8 , ChogyalTshering , TikTok ,137,Thimphu 
2020-03-29 12:57:27, Wishing all a beautiful evening https t co j0DT6SGkFO , pem pa , ,322,Thimphu 
2020-03-29 12:57:16, To all health workers remembering all of your hard work xf0 x9f x92 x90 https t co cbAQUfK6Tv , DziJ , ,1639,Thimphu 
2020-03-29 11:45:16, ANI No social distancing People are touch their faces Not good , varun360 , ,20,Thimphu 
2020-03-29 11:29:52, chokey That s good sleep You slept around 5 hours , ChhedupSangay , ,985,Thimphu 
2020-03-29 11:21:59, Mostly in house as advised amid covid19 Reading through this book by my own professor ALeighMP https t co 5GhsjGmDVU , PhurbaPhuba , ,737,Thimphu 
2020-03-29 11:05:20, AamAadmiParty Please announce via loud speakers at the border U can xe2 x80 x99t expect poor migrant workers to read your Twitter messages Thanks , varun360 , ,20,Thimphu 
2020-03-29 11:02:21, TOknitter jen keesmaat Please wear a mask Everyone should However with your other conditions you must Please stay safe , varun360 , ,20,Thimphu 
2020-03-29 11:00:53, jen keesmaat The countries which are winning the war on Covid 19 have a universal mask for all policy Wearing any kind of mask helps , varun360 , ,20,Thimphu 
2020-03-29 10:45:05, Duty desuupduty33 https t co irH6Z1rF4y , pem pa , desuupduty33 ,322,Thimphu 
2020-03-29 10:05:00, Let xe2 x80 x99s help Bhutanese student learn better Please select which version of history textbook chapter is better for Class 10 students https t co 68q8gkIDTs , Khampaa , ,3840,Thimphu 
2020-03-29 09:18:31, sonamakapoor DrChitrani ReallySwara Please don xe2 x80 x99t feed the trolls They are craving for such attention , varun360 , ,20,Thimphu 
2020-03-29 09:07:54, Kokarikoooooooo New video on tiktok Follow us on tiktok for more mstudiobhutantiktok https t co 9b6DkodQNQ , mstudiobhutan , tiktok mstudiobhutantiktok ,236,Thimphu 
2020-03-29 08:01:01, tum sharma jao go leave it https t co RaCEnWukri , SyedSaa1 , ,1502,Thimphu 
2020-03-29 07:56:59, zhonba Hear many people say the same thing but i feel as long as u r not stmptomatic and coming from the same place it shud b ok but im no WHO staff or any doctor hehe , yiwangpindarica , ,6944,Thimphu 
2020-03-29 07:55:40, kuendup Nice one xf0 x9f x91 x8f xf0 x9f x91 x8f xf0 x9f x91 x8f , yiwangpindarica , ,6944,Thimphu 
2020-03-29 07:37:05, Between the Devil and the deep sea https t co IPufhTBtHb , creativedonkey , ,92,Thimphu 
2020-03-29 07:32:40, she is my Sarah we meet in Jarusalam satisfy https t co KedjhyZv8t https t co ro5bvbwaho , SyedSaa1 , ,1502,Thimphu 
2020-03-29 07:01:18, Speaking with an important friend today could help you shift y More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,27,Thimphu 
2020-03-29 07:01:10, If finding time to be alone is something you value it may com More for Taurus https t co EECfQYA8HL , cixx67 , ,1504,Thimphu 
2020-03-29 07:00:19, Clearing out clutter and cleaning up at home could be just wha More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,302,Thimphu 
2020-03-29 06:44:18, Jobs Employment Support Scheme For more information please visit our website https t co brtqRf2L15 or Facebook page at Tourism Council of Bhutan https t co RSXizRFzNT , tourismbhutan , ,11068,Thimphu 
2020-03-29 06:28:45, ashoklalla Lol thanks The things we have to do in these times , TenzingLamsang , ,19583,Thimphu 
2020-03-29 06:01:42, js tut I think What I did when I created Twitter account during college days 1 Followed experts to learn programming language and updates 2 Couldn xe2 x80 x99t stay focus then uninstalled Twitter 3 Now working in other fields xe2 x9c x8c xef xb8 x8f xf0 x9f x98 x8a , dawazaan , ,10,Paro 
2020-03-29 05:52:43, Done in the safest setting with a bed and sofa on each side and I lift more in the gym , TenzingLamsang , ,19583,Thimphu 
2020-03-29 05:50:27, Posting a happy picture We need to calm down a bit xf0 x9f x98 x8a https t co 1N5KSS5rJd , zhonba , ,1644,Thimphu 
2020-03-29 05:47:12, 2 2 Could do multiple sets of squats bicep curl front raise amp overhead raise for the shoulder I get a workout amp my son has tons of fun Only difference is the weights in the Gym don xe2 x80 x99t jump up saying xe2 x80 x98Papa papa xe2 x80 x99 as soon as I keep them down asking to be lifted right away , TenzingLamsang , ,19583,Thimphu 
2020-03-29 05:45:16, 1 2 My gym and all other gyms has been shut for a week or so with the COVID 19 scare While I was getting my cardio going for outdoor runs I was missing out on weight training This is until I found a 23 kg natural weight at home in the form of my four year old son https t co 0vbshNfKQG , TenzingLamsang , ,19583,Thimphu 
2020-03-29 05:42:59, yiwangpindarica Yes la we have to do our part Also heard that people in quarantine facility shares a room which I think is not safest quarantine at all , zhonba , ,1644,Thimphu 
2020-03-29 05:40:53, yiwangpindarica I used to as a goalie la , zhonba , ,1644,Thimphu 
2020-03-29 05:40:06, zhonba Hmmm maybe he is from laya or gasa where situation will be different as compared to more populated towns how can we rely on His Majesty and the govt we need to do our part and can make it easier for ppl on frontlines by staying inside and following social distancing , yiwangpindarica , ,6944,Thimphu 
2020-03-29 05:37:40, zhonba Nice still playing here sometimes , yiwangpindarica , ,6944,Thimphu 
2020-03-29 05:37:16, yiwangpindarica Here la xf0 x9f x98 xa9 https t co 0ulB6NLtQI , zhonba , ,1644,Thimphu 
2020-03-29 05:36:05, yiwangpindarica Mine from Sherubtse College days la https t co erepYFD6HG , zhonba , ,1644,Thimphu 
2020-03-29 05:33:34, DorjiWangchuk M sure china will start manufacturing same ones , yiwangpindarica , ,6944,Thimphu 
2020-03-29 05:31:37, zhonba People taking it easy lockdown maybe the only solution i dont think ppl rly understand what it means to be social distancing no proper awareness on this only handwash wash hands xf0 x9f xa4 xb7 xe2 x80 x8d xe2 x99 x80 xef xb8 x8f , yiwangpindarica , ,6944,Thimphu 
2020-03-29 05:30:22, If you are a football person please join the challenge of posting a football photo Just one picture no description Please copy the text in your status post a picture and look at some great memories https t co uhW4UdHuG6 , yiwangpindarica , ,6944,Thimphu 
2020-03-29 05:29:30, Forget complete lock down la some people in Bhutan don t even want to follow social distancing xf0 x9f x98 x94 , zhonba , ,1644,Thimphu 
