2020-03-19 18:00:22, The people of Bhutan are blessed with the news of the birth of the second Royal Child of Their Majesties the King and Queen on March 19 2020 We offer our humble wishes and prayers for His Royal Highness xe2 x80 x99 good health and long life pc Facebook royalfamily happiness https t co AmvSkU8i2g , MyBhutan , royalfamily happiness ,936,Thimphu 
2020-03-17 13:55:48, Our King waives off interest on 700 loans amp closes the loan acs of 3 young Bhutanese all involved in the controversial Learn amp Earn prog in Japan Costs the govt millions yes but His Majesty has always said xe2 x80 x9cI will protect you like a parent xe2 x80 x9d xf0 x9f x99 x8f xf0 x9f x8f xbc xf0 x9f x92 x9b https t co xnA5kkDMBQ , namgayzam , Japan ,21283,Thimphu 
2020-03-17 13:39:05, I have a lot of books and it is only apt that I build a bookshelf of the highest quality So this is what I am going to get Made of Walnut Carved with a quote from Oscar Wilde https t co ooyQrAsW8x , sandeeps13 , ,269,Thimphu 
2020-03-17 13:27:44, This video explains more than enough for Social Distancing https t co 06VgPZy1pe , zhonba , ,1637,Thimphu 
2020-03-17 12:10:48, This is rich Only in the free markets of capitalism xf0 x9f xa4 xad https t co V5SxSqSh3b , tsnamgyal , ,20,Thimphu 
2020-03-17 11:33:08, Who is most at risk PMBhutan COVID19 coronavirus https t co B2Qtr7qSKT , MoHBhutan , COVID19 coronavirus ,941,Thimphu 
2020-03-17 11:30:57, COVID 19 Quarantine Day 1 Flight from Kathmandu to Paro Bhutan COVID 19 I can never repay back enough my King amp Royal Government of Bhutan for their Concern to keep Bhutanese Safe from coronavirus Thank you xf0 x9f x99 x8f xe2 x80 xa6 https t co RU06SdEvPZ , bhutan majestic , COVID COVID coronavirus ,1127,Thimphu 
2020-03-17 11:09:30, It can happen only in Bhutan Where our most beloved HisMajestyJKNW People xe2 x80 x99s King is always there for the welfare of his citizens xf0 x9f x99 x8f xf0 x9f x8f xbc xf0 x9f x99 x8f xf0 x9f x8f xbc xf0 x9f x99 x8f xf0 x9f x8f xbc https t co XBiZ6X3sko , dawapenjor , HisMajestyJKNW ,1242,Thimphu 
2020-03-17 10:58:01, jesshousty RAVENtrust megzzzh Thank you for putting this incredible organization on my radar , davidmhecht , ,438,Thimphu 
2020-03-17 10:29:38, His Majesty s Kidu in waiving off the loan interest of 743 youth to now be paid by the government and closing the loan account of the two deceased and Sonam Tamang is a fit case for Kidu or intervention https t co DkJNAHFMVl , TenzingLamsang , ,19076,Thimphu 
2020-03-17 09:08:12, Trek the Himalayas heal your soul https t co y288Yk636s , Khamsa , ,278,Thimphu 
2020-03-17 08:46:44, ngawang7 Thanks Ngawang good read I xe2 x80 x99m sharing with others Immediate impact for conservation Def less intnl travel xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 , tsnamgyal , ,20,Thimphu 
2020-03-17 08:37:55, The top tenth gobble 187 times more fossil fuel than the poorest tenth https t co uVqHBC5xqq , pnamgyel , ,594,Thimphu 
2020-03-17 07:55:40, Bhutan pays respect to commemorate the 100th birth anniversary of Bangabandu Sheikh Mujibur Rahman Bhutan is also the first country to recognize the newly independent state of Bangladesh on 6 December 1971 Bhutan Bangladesh friendship https t co wE5Yyekka8 , dawapenjor , Bhutan Bangladesh friendship ,1242,Thimphu 
2020-03-17 07:16:11, pigeon lies do it i xe2 x80 x99ll do you one better the fans about to fall off the ceiling anyways Use it I xe2 x80 x99ll kill you with my bare hands milky boy https t co iRozxnhTiX , Caniiibal , ,16,Thimpu 
2020-03-17 07:03:12, As a physician myself the anxiety is real for people with families https t co ia9sT7vqvN , sandeeps13 , ,269,Thimpu 
2020-03-17 07:02:45, Your growth as a person is always advanced by your artistic en More for Virgo https t co ytH6jMhay1 , czdorji , ,2236,Thimphu 
2020-03-17 07:01:17, How you feel about yourself is a direct result of how you act More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,27,Thimphu 
2020-03-17 07:01:10, Any spiritual tools you have at your fingertips could provide More for Taurus https t co EECfQYA8HL , cixx67 , ,1502,Thimphu 
2020-03-17 07:00:18, Responsible and trustworthy friends could present you with sag More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,300,Thimphu 
2020-03-17 06:59:19, hey someone tell pigeon lies theyre a dumbass bitch for eating icecream cereal and macaroni n cheese while lactose intolerant Thanks xf0 x9f xa5 xba xf0 x9f x92 x96 , Caniiibal , ,16,Thimpu 
2020-03-17 06:50:26, The most important thing here is that idriselba tested positive but has no symptoms This is what makes COVID19 so virulent and dangerous and this is why the WHO advice now is to test test and test https t co 2T2P5DMPJz , TenzingLamsang , COVID19 ,19076,Thimphu 
2020-03-17 06:50:06, Fitness trainer leads neighbors in group workout during coronavirus lockdown in Spain https t co AGpfD3JEFc via TODAYshow , Chhimmy , ,1687,Thimphu 
2020-03-17 06:35:50, Bhutan s many festivals are spectacular and the traditions go back hundreds of years https t co 1nER6MHi0N , bhutannorter , ,32,Thimphu 
2020-03-17 06:27:54, xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f Thank you Your Majesty https t co ZPSjDzIs30 , pem pa , ,318,Thimphu 
2020-03-17 06:24:59, Huge relief for our troubled Learn and Earn students in Japan who went through hell Thank you la Your Majesty for showing such compassion for the desperate students and their families xf0 x9f x99 x8f xf0 x9f x87 xa7 xf0 x9f x87 xb9 https t co iTBRZVfr8Y , TenzingLamsang , ,19076,Thimphu 
2020-03-17 05:59:21, Bless the LORD O my soul and all that is within me bless his holy name Psalm 103 1 , GenuineShadow , ,379,Thimphu 
2020-03-17 05:56:23, COVID xe3 x83 xbc19 a strategy gone haywire It s gonna backfire amp already has in many ways pandemic , GenuineShadow , COVID 19 pandemic ,379,Thimphu 
2020-03-17 05:53:02, Please see the COVID 19 additional travel advisory for passengers from EU countries Turkey and U K as well as Gulf countries https t co CN6f81R27E , Indiainbhutan , ,8269,Thimphu 
2020-03-17 05:51:12, After attending the program of lighting of 1000 butter lamps at Tashichhodzong and National Memorial Chorten for the commemoration of the 100th Birth Anniversary of Sheikh Mujibur Rahman happy to continue reading xe2 x80 xa6 https t co 2qIZPocOMo , ShaTashiDorji , ,996,WangduePhodrang 
2020-03-17 05:39:41, Dasho Karma Tshering colleague from my previous term of the National Council itself officially joined as the Secretary of the Ministry of Economic Affairs this morning Wishing him a greater successes in his new xe2 x80 xa6 https t co NykB3IqRFz , ShaTashiDorji , ,996,WangduePhodrang 
2020-03-17 05:15:15, India enters critical phase in fight against COVID 19 https t co 1VOm8DYPlT , gasebtandin , ,2332,Thimphu 
2020-03-17 05:10:05, Coronavirus US volunteers test first vaccine https t co SNEQ4PqD8Z , gasebtandin , ,2332,Thimphu 
2020-03-17 05:09:31, ThaDietz svddendeathdub We need more balconies like this xf0 x9f x98 x82 xf0 x9f x99 x8c xe2 x9d xa4 xef xb8 x8f , Xiao920 , ,80,Thimphu 
2020-03-17 04:55:26, Offered my heartfelt prayers and 1000 butter lamps at the Tashichhodzong and the Memorial Chorten for the commemoration of the 100th birth anniversay of the Father of Bangladesh Sheikh Mujibar Rahman xf0 x9f x87 xa7 xf0 x9f x87 xb9 xf0 x9f x87 xa7 xf0 x9f x87 xa9 https t co znhQf1eOaS , FMBhutan , ,2451,Thimphu 
2020-03-17 04:36:50, HelloItsVG Make a video on how to you became a roblox youtuber , uchiha soma , ,6,Thimphu 
2020-03-17 04:33:54, KreekCraft Phantom forces arsenal or Mad City , uchiha soma , ,6,Thimphu 
2020-03-17 04:32:28, realrosesarered Username XGamer Lgnd11 You may DM me the robux code in this twitter account or give me robux on roblox , uchiha soma , ,6,Thimphu 
2020-03-17 04:27:35, GCustom Do you play roblox , uchiha soma , ,6,Thimphu 
2020-03-17 04:10:04, How to Identify fake news or announcement 1 Check the source or author Who is the author Has it been published by a legitimate source Is it credible Is it real These small pieces of information can quickly help you figure out whether the story is legitimate or not https t co K93sC0yZd6 , BhutanMediaFdn , ,739,Thimphu 
2020-03-17 03:58:49, MoHBhutan PMOBhutan The PMOBhutan is outdated la i think correct one is PMBhutan , yiwangpindarica , ,6935,Thimphu 
2020-03-17 00:43:20, Global situational update on COVID 19 as of 16 March 2020 from WHO For more information visit our link below https t co Vlyl5UTqRv For Global situation update xe2 x80 xa6 https t co IX5j64korZ , MoHBhutan , ,941,Thimphu 
2020-03-16 17:04:13, Bhutan xe2 x80 x99s hotels have offered them for free to the government https t co fAXVATM2tR , TenzingLamsang , ,19076,Thimphu 
2020-03-16 17:00:34, This week s featured accommodation is Shangrila Hotel located in Lhuentse Rent accommodations in Bhutan here https t co 9TkCjTCxiG Leave a comment below with which district in Bhutan you xe2 x80 x99d like to see the next Accommodation of the Week MyBhutanAccommodations https t co OMRxG7f0lX , MyBhutan , Bhutan MyBhutanAccommodations ,936,Thimphu 
2020-03-16 16:26:36, aiesicnf DrTedros WHO esichq I am writing from Bhutan Sir and Madam small economy like my country will definitely suffer a lot if the infected number is huge Is there any special consideration in assisting in term of technical and financial by WHO in such situation , RetnaTravels , ,114,Thimphu 
2020-03-16 16:21:32, ycrinzin TenzingLamsang I had requested Health to have an online press conference but they told me such measures are unnecessary right now I xe2 x80 x99m taking social distancing very seriously xf0 x9f x99 x85 xf0 x9f x8f xbb xe2 x80 x8d xe2 x99 x80 xef xb8 x8f , namgayzam , ,21283,Thimphu 
2020-03-16 16:21:13, WHO DrTedros I am writing from Bhutan Sir and Madam small economy like my country will definitely suffer a lot if the infected number is huge Is there any special consideration in assisting in term of both technical and financial by WHO in that situation , RetnaTravels , ,114,Thimphu 
2020-03-16 16:17:47, WHO DrTedros I am writing from Bhutan Sir and Madam small economy like my country will definitely suffer a lot if the infected number is huge Is there any special consideration in assisting in term of technical and financial by WHO is our situation , RetnaTravels , ,114,Thimphu 
2020-03-16 16:07:08, The walking Buddha xf0 x9f x99 x8f xf0 x9f x8f xbb https t co ptkUFufB40 , chukeyy , ,405,Bhutan 
2020-03-16 15:34:06, MadCity Ideas Please make the duffel bag better kinda like jailbreak will do xf0 x9f x98 x8a , uchiha soma , ,6,Thimphu 
2020-03-16 15:31:53, I have a feeling this won t end anytime soon and won t be going home for a very long time notcomplaining , Tobgay333 , notcomplaining ,34,Thimphu 
2020-03-16 15:31:09, Update The first batch comprising of 17 quarantined individuals will be released tomorrow upon finishing their quarantine period of 14 days All of them tested negative for COVID 19 Out of the 17 7 of them xe2 x80 xa6 https t co rgZTxByj5w , MoHBhutan , ,941,Thimphu 
2020-03-16 15:29:28, Update The first batch comprising of 17 quarantined individuals will be released tomorrow upon finishing their quarantine period of 14 days All of them tested negative for COVID 19 Out of the 17 7 of them xe2 x80 xa6 https t co XYhnlMjvLA , MoHBhutan , ,941,Thimphu 
2020-03-16 14:41:17, Prayers for those who have lost a loved one from this virus bhutan right now has 0 confirmed case and lets keep it that way Unite cooperate honest selfquarantinefortravellers fighting staysafe takeprecautions washhands mondaythoughts covid19bhutan letskeepitzero https t co uHpwgWKOWw , yiwangpindarica , Unite cooperate honest selfquarantinefortravellers fighting staysafe takeprecautions washhands mondaythoughts covid19bhutan letskeepitzero ,6935,Thimphu 
2020-03-16 13:13:58, MadCity Ideas Please remove the annoying ferris wheel music , uchiha soma , ,6,Thimphu 
2020-03-16 13:11:54, ChannSpeed you got robux , uchiha soma , ,6,Thimphu 
2020-03-16 13:02:59, Please thank them for me xe2 x80 x9cMy friends are all so amazed that I xe2 x80 x99ve spoken to the Prime Minister of Bhutan and that even the King has been helping my dad What an absolutely amazing country xe2 x80 x9d What an absolutely amazing country xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f https t co GtmFdMzat9 , ChhedupSangay , ,966,Thimphu 
2020-03-16 12:15:27, AlvinBlox Alvin please make a tutorial on how to make a battle royale game like phantom forces or fortnite , uchiha soma , ,6,Thimphu 
2020-03-16 12:10:04, Thank you Your Majesty xf0 x9f x99 x8f xf0 x9f x87 xa7 xf0 x9f x87 xb9 https t co lYoyszIp4K , TenzingLamsang , ,19076,Thimphu 
2020-03-16 11:20:45, Thank you un bhutan for recognizing our LapchuChallenge We encourage all tiktokers to take up this challenge in combating coronavirus bhutanesetiktoker https t co jeJWLMTWIi , mstudiobhutan , LapchuChallenge tiktokers bhutanesetiktoker ,233,Thimphu 
2020-03-16 11:04:59, thebhutanese I thought it was directly quarantined since long time back and we were ready to go for quarantine yesterday at Paro Airport and canceled my pickup too but end up coming home by taxi with home quarantine leaflet in a hand Now I am self quarantined , GaleyPema , ,15,Thimphu 
2020-03-16 10:58:48, Forty yak herders 30 males and 10 females from ChhokorToe at Thangbi met to understand and form a yak cooperative from 8 10 March in Bumthang ChhokerToe has two yak groups Khendrock and Dhurdrock with 40 herders https t co g6jOC5YmH0 https t co 9wTz5ZRAqw , moafbhutan , ChhokorToe Thangbi Bumthang ChhokerToe Khendrock Dhurdrock ,418,Thimphu 
2020-03-16 10:45:03, ycrinzin namgayzam Was just discussing with ycrinzin and others that we journalists have to be careful to limit our exposure too I try and do more phone interviews for instance , TenzingLamsang , ,19076,Thimphu 
2020-03-16 10:42:54, Quarantine centers are not detention centers but luxury hotels for the most part https t co ShXeOAE9qH , TenzingLamsang , ,19076,Thimphu 
2020-03-16 10:04:43, It xe2 x80 x99s sad how people shut you down , ses sonam , ,39,Thimphu 
2020-03-16 09:27:05, ycrinzin TenzingLamsang Nothing on schools reopening , namgayzam , ,21283,Thimphu 
2020-03-16 09:24:06, I just heard coughing at the press conference xf0 x9f x98 x9e TenzingLamsang ycrinzin xf0 x9f x98 xb7 , namgayzam , ,21283,Thimphu 
2020-03-16 09:13:45, Announcement All travelers entering Bhutan will be quarantined in a designated quarantine facility except minors Patients returning from complex overseas treatment and minors under 18 arriving in Bhutan xe2 x80 xa6 https t co 2PdN5cLmyo , MoHBhutan , ,941,Thimphu 
2020-03-16 09:09:19, For now day workers entering Bhutan is another exception to the list of those who do not need to be quarantined but if there is high number positive cases right across the border we may even have to halt the entry of day workers PMOBhutan , MoHBhutan , ,941,Thimphu 
2020-03-16 09:07:47, Announcement All travelers entering Bhutan will be quarantined in a designated quarantine facility except minors Patients returning from complex overseas treatment and minors under 18 arriving in Bhutan xe2 x80 xa6 https t co Rtt1g9ElzO , MoHBhutan , ,941,Thimphu 
2020-03-16 09:05:32, Quarantine facility Each quarantine facilty is manned by 2 health workers and an armed force The people quarantiend will be provided food by the facility PMOBhutan , MoHBhutan , ,941,Thimphu 
2020-03-16 08:59:04, Banking services now restored Thank you for your support , BankofBhutanltd , ,1176,Thimphu 
2020-03-16 08:53:02, Worst kind of Bhutanese https t co igpZsdkriS , namgayzam , ,21283,Thimphu 
2020-03-16 08:51:20, COVID19 is a continuously evolving pandemic and all strategies trying to tackle it are dynamic in nature too PMOBhutan , MoHBhutan , COVID19 ,941,Thimphu 
2020-03-16 08:45:20, Quarantine means keeping a person under observation if they develop any symptoms Isolation means treating a person who has tested positive in an isolated place PMOBhutan , MoHBhutan , ,941,Thimphu 
2020-03-16 08:25:57, All travellers entering Bhutan will be quarantined in a quarantined facility except minors PMOBhutan COVID19 coronavirus , MoHBhutan , COVID19 coronavirus ,941,Thimphu 
2020-03-16 08:21:20, A sincere request to all entering the country please DECLARE your travel history xf0 x9f x99 x8f COVID19 coronavirus , MoHBhutan , COVID19 coronavirus ,941,Thimphu 
2020-03-16 07:57:07, Country Director ADB Bhutan meets Sanam Lyonpo The meeting discussed the developmental opportunities in terms of irrigation roads amp bank loans among others https t co QJ4h7d9qMX https t co JXfAfkclh1 , moafbhutan , ,418,Thimphu 
2020-03-16 07:52:17, Shortlisted Candidates for Administrative Officer at NHRDC Jakar Bumthang https t co 9mbiOuGGrD , moafbhutan , ,418,Thimphu 
2020-03-16 07:40:09, In the wake of the first positive case of coronavirus in Bhutan there has been a lot of fake news in Bhutan Fake news is an untrue story or news circulated to seem genuine or distortion of a real story For eg the claim that drinking alcohol cures coronavirus is fake news https t co eAadtFg5iT , BhutanMediaFdn , ,739,Thimphu 
2020-03-16 07:34:29, Our people aren xe2 x80 x99t taking social distancing seriously Hospitals are crowded with patients who have minor ailments that can probably wait Markets and bars full of shoppers Complaceny creeping in after the first case was lifted off to US , sandeeps13 , ,269,Thimphu 
2020-03-16 07:02:53, You could feel forward momentum in several areas of your life More for Virgo https t co ytH6jMhay1 , czdorji , ,2236,Thimphu 
2020-03-16 07:01:19, Getting down to business when it comes to money or personal he More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,27,Thimphu 
2020-03-16 07:01:11, Exciting developments might be on the horizon for you now As More for Taurus https t co EECfQYA8HL , cixx67 , ,1502,Thimphu 
2020-03-16 07:00:16, As Mercury enters inspired Pisces in your 1st House of Self t More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,300,Thimphu 
2020-03-16 06:57:41, Absolutely https t co kMBCFxQH9Q , DrukHotel , ,166,Thimphu 
2020-03-16 06:44:00, SchwiftyStudios Since the winter s already gone Change mad city s map to spring with no snow , uchiha soma , ,6,Thimphu 
2020-03-16 06:15:55, After yesterday s video discussions of SAARCNations can we get CoronavirusGuidelines prepared as part of SAARCfightsCorona initiative led by PM narendramodi ji SAARC CoronavirusOutbreak MoHBhutan https t co o2m3CyV1dW , sangpatamang , SAARCNations CoronavirusGuidelines SAARCfightsCorona SAARC CoronavirusOutbreak ,75,Thimphu 
2020-03-16 06:13:59, Same for Bhutanese lol https t co lzVRR1K9OF , namgayzam , ,21283,Thimphu 
2020-03-16 06:12:03, AJEnglish They are having concerts nonstop justsaw posts of the residents all singing along to eminem s Lose yourself haha now thats taking the lockdown and isolation positively , yiwangpindarica , ,6935,Thimphu 
2020-03-16 06:10:20, Tshering046 Phew thankfully they were caught apparently the virus surfaced from them on doumentaries i saw too , yiwangpindarica , ,6935,Thimphu 
2020-03-16 06:04:45, Trump xe2 x80 x99s xe2 x80 x9cGreat America xe2 x80 x9d https t co riPZiAcETm , namgayzam , ,21283,Thimphu 
2020-03-16 04:58:36, Lucky to be with Sangha Group for receiving Ngowa from Ven Dorji Lobay Rinpoche during Phurbi Drubchen held at Kuenselphodrang Kuenselphodrang Thimphu https t co 1w2vKWf9b6 , bhutan majestic , ,1127,Thimphu 
2020-03-16 04:53:51, While it looks like things are out of control behind the scenes there is a God who has not surrendered His authority AW Tozer tozer , GenuineShadow , tozer ,379,Thimphu 
2020-03-16 04:13:58, thehustlerbht that happens just deal with it Escapism is not good when u r lost , sonamtenzin244 , ,540,Thimphu 
2020-03-16 03:50:37, jenniferatntd jins94475391 WHO C china needs O overnight R rules O on N new ways to eat A animals Virus , yiwangpindarica , ,6935,Thimphu 
2020-03-16 03:46:05, BTangbe netflix Like Kingdom more I did like Train to Busan too , namgayzam , ,21283,Thimphu 
2020-03-16 03:42:56, Bhutan 2020 If you want to be a journalist in the time of corona CRITERIA speak dzongkha Otherwise no job not a bhutanese xf0 x9f xa4 x94 xf0 x9f xa4 xb7 xe2 x80 x8d xe2 x99 x80 xef xb8 x8f In the words of my 4yr old silly mama totally agreed baby girl xf0 x9f x98 x82 xf0 x9f xa4 xa6 xe2 x80 x8d xe2 x99 x80 xef xb8 x8f , yiwangpindarica , ,6935,Thimphu 
2020-03-16 03:37:24, icchya gyawali thetest amazon cricketcomau Ive been watching temptation island love island the bachelor and lots of cooking shows because thats what they only show on tv here haha , yiwangpindarica , ,6935,Thimphu 
2020-03-16 03:26:37, gasebtandin I think the writer himself needed to update the knowledge and experience I can believe his debunks up to 20 Rest he needed to do more research , pphurba , ,4,Thimphu 
2020-03-16 03:18:27, COVID 19 latest updates of Mar 16 2020 Courtesy CNA https t co TH2BXYLILe , gasebtandin , ,2332,Thimphu 
2020-03-16 03:14:34, The Big Read The untold sacrifices by frontline healthcare workers as they soldier on against COVID 19 https t co vsfoydB7LH , gasebtandin , ,2332,Thimphu 
2020-03-16 03:10:44, TenzingLamsang In the age of online digital media in our nation I was impressed of the The Bhutanese whenever and wherever we seek the latest live news The Bhutanese is there for us with robust accurate validated information of news and data Useful that we can retrieve for later reference , pphurba , ,4,Thimphu 
2020-03-16 03:05:11, Coronavirus myths and misinformation debunked https t co QEBTotf3RJ , gasebtandin , ,2332,Thimphu 
2020-03-16 03:03:25, No one knows what the post coronavirus reality will be like https t co Y3sxueIKHe , gasebtandin , ,2332,Thimphu 
2020-03-16 03:01:24, Federal Reserve cuts rates to zero to support the economy during the coronavirus pandemic https t co qmmph7GmE4 , gasebtandin , ,2332,Thimphu 
2020-03-16 02:47:05, NOTIFICATION All travelers entering Bhutan will be quarantined for 14 days at the designated quarantine facility effective from today 16 March 2020 Individuals are REQUESTED to HONESTLY declare your travel xe2 x80 xa6 https t co Sip8w89KZ9 , MoHBhutan , ,941,Thimphu 
2020-03-16 02:37:09, NOTIFICATION COVID19 coronavirus https t co CXhnWJuzZF , MoHBhutan , COVID19 coronavirus ,941,Thimphu 
2020-03-16 01:25:12, Global situational update on COVID 19 as of 15 March 2020 from WHO For more information visit our link below https t co Vlyl5UTqRv For Global situation update xe2 x80 xa6 https t co yqfm8O60wp , MoHBhutan , ,941,Thimphu 
2020-03-15 21:56:56, I xe2 x80 x99m a big Korean fan only because of Kingdom on netflix Terrified of zombies but can xe2 x80 x99t NOT watch because the plot xe2 x80 x99s gripping Kim Eun hee is a terrific writer I love well written period stuff Throw in Asians and Zombies I xe2 x80 x99m sold BUT Season 3 is so far away xf0 x9f x98 x9e , namgayzam , Kingdom ,21283,Thimphu 
2020-03-15 20:43:00, samriddhirai13 Sending you positivity , namgayzam , ,21283,Thimphu 
2020-03-15 19:54:01, SkySports None of those people said any meaningful reason as to why it should continue The simplest thing to do is declare the season void Liverpool would like to be remembered for accepting this than for their 2 silly histories I bet , phuzinspurs , ,1295,Thimphu 
2020-03-15 19:37:03, e sunderland SkySports Including the GODS , phuzinspurs , ,1295,Thimphu 
2020-03-15 19:00:11, Festival fever is back Ura Yakchoe Bumthang 4th 8th May 2020 Plan your trip to Bhutan so you can join us in the festivities MyBhutanFestival FestivalFever https t co OUVinggvUF , MyBhutan , Bhutan MyBhutanFestival FestivalFever ,936,Thimphu 
2020-03-15 17:52:38, The best and most beautiful things in the world cannot be seen or even touched they must be felt with the heart bhutantraveltrips xe2 x80 xa6 https t co 49rhbC5IHm , bhutantripinfo , bhutantraveltrips ,427,Bhutan 
2020-03-15 17:05:28, There are only 4 tourists in Thimphu if you spot them do retweet Goodluck xf0 x9f x98 xac be respectful https t co BxjTty0JGH , yiwangpindarica , ,6935,Thimphu 
2020-03-15 16:58:07, samriddhirai13 Am sorry to read this Go get yourselves tested Best to be safe than sorry What an irresponsible young woman , namgayzam , ,21283,Thimphu 
2020-03-15 16:48:17, PhurbaPhuba thrinlayy2000 I will refute you on this May I bring to your notice how translation of history from English to Dzongkha at the primary school level was an absolute disaster Let xe2 x80 x99s not even get into Science , namgayzam , ,21283,Thimphu 
2020-03-15 16:28:27, This was written two years ago The plague is here It is COVID19 The world unfortunately has gone backwards since 2014 https t co 6BzDl6mZ3L , sandeeps13 , COVID19 ,269,Thimphu 
2020-03-15 16:26:22, ChhedupSangay Looking forward xf0 x9f x99 x8f xf0 x9f x87 xa7 xf0 x9f x87 xb9 xf0 x9f x91 x91 , yiwangpindarica , ,6935,Thimphu 
2020-03-15 16:06:45, yontensg I think my Dzongkha is better than most Bhutanese I xe2 x80 x99m a Westerner xf0 x9f xa4 xb7 xf0 x9f x8f xbb xe2 x80 x8d xe2 x99 x80 xef xb8 x8f , namgayzam , ,21283,Thimphu 
2020-03-15 16:01:52, PM interacts with SAARC leaders to combat COVID 19 in the region Please read a snapshot of the discussions at https t co 6puKQzHl2z FightAgainstCorona https t co 6OQ1bJ4glO , Indiainbhutan , FightAgainstCorona ,8269,Thimphu 
2020-03-15 15:54:12, Lord Sugar I hope you are well COVID 19 makes people suggest the stupidest of things , phuzinspurs , ,1295,Thimphu 
2020-03-15 14:22:20, PM xe2 x80 x99s Remarks on Way Forward at Video Conference of SAARC Leaders on combating COVID 19 https t co uieGHakZ5b , Indiainbhutan , ,8269,Thimphu 
2020-03-15 13:36:27, See this Instagram photo by entertainment awards https t co jdckFB06C4 , DawaDDema1 , ,67,Thimphu 
2020-03-15 13:32:24, The whole country , TenzingLamsang , ,19076,Thimphu 
2020-03-15 13:24:49, There will be mounting pressure from many fronts to xe2 x80 x98normalize xe2 x80 x99 the situation including re opening our borders and tourism now with our first case being evacuated However this is where we can learn from the mistakes of Italy the worst hit country outside China https t co WFmyJO6bYa , TenzingLamsang , ,19076,Thimphu 
2020-03-15 12:45:13, PM xe2 x80 x99s Opening Remarks at Video Conference of SAARC Leaders on combating COVID 19 https t co sq1aVXNhxb , Indiainbhutan , ,8269,Thimphu 
2020-03-15 12:41:08, RuchiraKamboj Madam you play such pivotal role Thank you for enhancing Indo Bhutan friendship , Khamsa , ,278,Thimphu 
2020-03-15 12:21:36, narendramodi SAARC showed a great example on community friendship and leadership , pemyank , ,8,Thimphu 
2020-03-15 10:55:10, Testing facility for COVID 19 RT PCR has been set up at Phuentsholing Hospital This is to enhance preparedness and response measures towards early detection and containment of COVID 19 PMBhutan Sowai Lyonpo xe2 x80 xa6 https t co avLGWTomfg , MoHBhutan , ,941,Thimphu 
2020-03-15 10:27:41, SonamPodo U too be safe xf0 x9f x98 xb7 , yiwangpindarica , ,6935,Thimphu 
2020-03-15 10:27:19, Some tour companies are disgruntled because hotels are not willing to refund the money back and asks to settle next time when we bring in guests however tour companies have to refund the guests back and this is very inconvenient Please help tourismbhutan PMBhutan , yiwangpindarica , ,6935,Thimphu 
2020-03-15 10:24:54, sonam t No but we all study english all over bhutan right from class PP , yiwangpindarica , ,6935,Thimphu 
2020-03-15 10:24:08, jins94475391 I can c why its the favourite xf0 x9f x91 x8a xf0 x9f x98 x82 xf0 x9f xa4 x97 , yiwangpindarica , ,6935,Thimphu 
2020-03-15 09:06:22, DorjiWangchuk That too , namgayzam , ,21283,Thimphu 
2020-03-15 09:01:07, Just landed in my inbox I can xe2 x80 x99t even xf0 x9f x99 x84 The biggest irony It xe2 x80 x99s written in English Authored by none other than Jackson Drukpa https t co 5ZyGK13WEc , namgayzam , ,21283,Thimphu 
2020-03-15 07:22:17, Ever wondered the origin of the name of that ubiquitous can called the xe2 x80 x9cjerrycan xe2 x80 x9d WW2 https t co BHxPzDBc9f , sandeeps13 , ,269,Thimphu 
2020-03-15 07:10:30, Brainstorming by SAARC leaders on how to combat Coronavirus 5pm IST 15 March 2020 MEAIndia IndianDiplomacy Coronavirus FMBhutan https t co P71TTzL6ml , Indiainbhutan , Coronavirus ,8269,Thimphu 
2020-03-15 07:02:51, Some uncertainty may surface between your home or family and t More for Virgo https t co ytH6jMhay1 , czdorji , ,2236,Thimphu 
2020-03-15 07:02:33, Save a life pass it on https t co lLoHNm3FjX , DziJ , ,1628,Thimphu 
2020-03-15 07:01:39, PaWaiChallenge by our very own susheee You ze best yo Memorial Chorten Thimphu https t co NEjHlZ0j6E , mstudiobhutan , PaWaiChallenge ,233,Thimphu 
2020-03-15 07:01:20, Your upbeat attitude could take a hit today while the Moon in More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,27,Thimphu 
2020-03-15 07:01:12, It seems there s some stuck energy happening within a friendsh More for Taurus https t co EECfQYA8HL , cixx67 , ,1502,Thimphu 
2020-03-15 07:00:20, A conundrum arises regarding requirements at work as the Moon More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,300,Thimphu 
2020-03-15 06:25:33, World wide covid 19 cases https t co AZxQ1tdcqv https t co SyeQArWUiY , Thysang , ,16,Paro 
2020-03-15 06:15:45, xe2 x80 x98The virus will always get you if you don xe2 x80 x99t move quickly xe2 x80 x99 https t co qlYdo3g5G5 , TenzingLamsang , ,19076,Thimphu 
2020-03-15 06:11:27, What do you think guys , DeependraKoira5 , ,9,Thimphu 
