2020-09-17 10:33:57, The Hon xe2 x80 x99ble Sanam Lyonpo Yeshey Penjor met His Excellency Mr Barry O xe2 x80 x99Farrel the Australian Ambassador to Bhutan today virtually https t co sWhlDuTHQq https t co lQY06QAtF9 , moafbhutan , ,485,Thimphu 
2020-09-15 06:34:34, 1 2 Interviewed Hon Prime Minister end of last week for 1 hr 30 mins on many burning questions facing the nation Stories covered in latest issue of thebhutanese with the remaining ones to be published in the next one I thank PM for his valuable time amp detailed answers https t co aUTnXPsmP1 , TenzingLamsang , ,24456,Thimphu 
2020-09-15 06:34:25, Partnership with Bhutan in the capacity building of their technical and engineering corps through the ITEC Programme Here is Mr TN Adhikari sharing his ITEC training experience at iitroorkee ITEC56 PMOIndia MEAIndia IndianDiplomacy iitroorkee ITECnetwork PIB India https t co hUpV01n0Mx , Indiainbhutan , ITEC ITEC56 ,11369,Thimphu 
2020-09-15 06:33:39, zhonba Me is jealous xf0 x9f x98 x81 , zzezenn , ,2052,Thimphu 
2020-09-15 06:13:56, NC seeks clarification on government xe2 x80 x99s nomination of SG to BIMSTEC amp Good Governance Committee reviewing nomination https t co fdh3Jwa5EJ , gasebtandin , ,2558,Thimphu 
2020-09-15 06:00:31, Recalling the spirit of Vasudhaiva Kutumbakam on ITECDay Do have a look at India xe2 x80 x99s leading role with other nations in the fight against Covid 19 ITEC56 PMOIndia MEAIndia IndianDiplomacy ITECnetwork devyani K PIBHindi DrSJaishankar PBNS India DDNewslive PTI News https t co 2FSClNKKh6 , Indiainbhutan , Vasudhaiva ITECDay Covid 19 ITEC56 ,11369,Thimphu 
2020-09-15 04:21:18, jacekaichouu Wow gorgeous , ChoklangTenzin , ,24,Thimphu 
2020-09-15 04:18:27, SAARC Agriculture Newsletter Vol 14 available at https t co bZm8CU7VKG https t co QZ9jnyfAcU , moafbhutan , ,485,Thimphu 
2020-09-15 04:14:28, AdvocacyMaterials The new normal for Schools Colleges Institutes Restaurants Food handlers and Indoor Physical Activities Source Ministry of Health https t co sYLzIm4zI6 , moafbhutan , AdvocacyMaterials Source ,485,Thimphu 
2020-09-15 04:10:11, We are pleased to share the RNRStatistics on agricultural land use for effective decision making Please click the link for details https t co mJpGimP3Kz , moafbhutan , RNRStatistics ,485,Thimphu 
2020-09-15 04:07:35, COVID19UPDATES BHUTAN One 47 male RBA personnel pry contact of earlier case tests positive for COVID19 in Phuentsholing Our armed forces Frontliners are bearing the brunt of this pandemic , kuenzakarma , COVID19UPDATES BHUTAN COVID19 Phuentsholing Frontliners ,1393,Thimphu 
2020-09-15 04:03:23, What s interesting is whether AI can make better decisions than humans Experts say all human decisions are susceptible to prejudice amp all judicial systems suffer from unconcious bias despite the best of intentions But there s no evidence to show tht AI decisions are not flawed , ChhedupSangay , ,1148,Thimphu 
2020-09-15 03:59:23, BhutanForLife shares the Environment and Social Management Plans for the Project Year 2 for 10 protected areas 8 biological corridors Royal Botanical Park and Watershed Management Division bhutanforlife https t co iX07xRrzos , moafbhutan , BhutanForLife ,485,Thimphu 
2020-09-15 03:59:14, However experts say that the application of AI in the judicial realm can provide judges with splendid resources but it can t take the placr of the judges expertise Fair enough All we want is to help us during such crisis , ChhedupSangay , ,1148,Thimphu 
2020-09-15 03:56:01, Xiaofa for ex stands in Beijing No 1 court offering legal advice amp helping the public get to grips with legal terminology She knows the answer more than 40k litigation questions amp can deal with 30k legal issues Xiaofa is a robot China has more than 100 robots in courts , ChhedupSangay , ,1148,Thimphu 
2020-09-15 03:52:27, Can we start to think how crucial it is to use technology to keep the justice system operate during this unprecedented crisis I wouldn t mind to go e litigation even during normal times Already there are rich number of dialog on whether AI can ever replace a judge in court , ChhedupSangay , ,1148,Thimphu 
2020-09-15 03:47:14, Learned that this global medical pandemic has zero affect in justice delivery system in Singapore I thought so because their justice system is largely on e litigstion amp e services Theirs is the AI driven judicial system , ChhedupSangay , ,1148,Thimphu 
2020-09-15 03:19:15, Summerclicked https t co WbELdehfMy number8 soonamwalker SoonamWalker PhotoGraphy flowermagic nature beautiful india westbengal https t co QZbH8PSjoK , soonamwalker , number8 soonamwalker SoonamWalker PhotoGraphy flowermagic nature beautiful india westbengal ,11,Thimphu 
2020-09-15 02:39:33, At least he is against rapist while our Modhiji with all high ideologies hasn xe2 x80 x99t made a squeak against rapist in India https t co Y5Jdk2I6NB , DziJ , ,1746,Thimphu 
2020-09-15 01:38:11, Sharing another Hindi word WordOfHindi PMOIndia MEAIndia IndianDiplomacy ICCR Delhi PIB India PBNS India DDNewslive PTI News https t co lHEyR3RNBW , Indiainbhutan , WordOfHindi ,11369,Thimphu 
2020-09-14 21:33:35, FabrizioRomano DiMarzio SkySport FabrizioRomano any update on Tottenham , Tobgay333 , ,50,Thimphu 
2020-09-14 18:50:40, we as ONE will share discuss and come with better ideas to serve our community with full dedication Proud DeSuup xe2 x80 x9cGuardians of Peace xe2 x80 x9d Thimphu Bhutan https t co zrOKibY1VL , bhutan majestic , ,1148,Thimphu 
2020-09-14 18:46:50, In the Service of Tsa Wa Sum My King Country and People We will not be complacent rather we will work tirelessly till the end Thimphu Bhutan https t co krHVX4kfap , bhutan majestic , ,1148,Thimphu 
2020-09-14 18:44:35, Spyyyyy2 You are one of a kind Beautiful xe2 x9d xa4 , dorjye , ,39,Thimphu 
2020-09-14 17:30:16, If only there was time machine , diamond dibhya , ,42,Thimphu 
2020-09-14 17:27:05, Don xe2 x80 x99t open them in 2020 https t co YBjFyVtZLF , namgayzam , ,24161,Thimphu 
2020-09-14 16:11:31, deeprajchhetri Proud of you son You have successfully completed you lockdown desuup duty and now you are under self quarantine to get ready to join back office Not as a mother but as a citizen I salute for your support to our nation Keep up with your good work , Kash33513885 , ,11,Thimphu 
2020-09-14 16:11:11, Just posted a photo https t co e2itpTMnyF , bhutan majestic , ,1148,Thimphu 
2020-09-14 16:00:50, COVID 19 update from Bhutan xf0 x9f x87 xa7 xf0 x9f x87 xb9 WEARING MASK IS MANDATORY Stay Safe xf0 x9f x99 x8f BMT Happiness House https t co x7oh44oowE , bhutan majestic , COVID ,1148,Thimphu 
2020-09-14 15:42:10, Here re the 10 Lucky Winners of the eTeeru Recharge Reward Contest 7th September 13th September Keep recharging from eTeeru to be one of the winners every Monday eteeru epaymentswitheteeru tashicell https t co nWluT62vk6 , TashiCell , eteeru epaymentswitheteeru tashicell ,1811,Thimphu 
2020-09-14 15:05:28, TCB throws options to revive tourism https t co cP2aSLZA62 , Shachagyeltshen , ,121,Thimphu 
2020-09-14 14:34:23, yontenphuntsho9 haha just realized it xf0 x9f x98 x85 , ha na 08 , ,866,Thimphu 
2020-09-14 13:55:04, Suggested for you Recommended for you Because you like this Because you followed that Open it engage yourself spread it Why do they feed it Do I really need it TheSocialDilemma 30 008 , gili6aue , TheSocialDilemma ,48,Thimphu 
2020-09-14 13:33:12, Life has become challenging day by day , ha na 08 , ,866,Thimphu 
2020-09-14 13:32:23, If only people had the ability to see others intentions Why cant people understand ones good intentions to do something xf0 x9f xa4 x94 moodswings , ha na 08 , moodswings ,866,Thimphu 
2020-09-14 13:16:21, Druk start new America career with GcwaOnline and Druk face Janitor at Fireshow Druk ready to make small work of all GCWA Cleaning Staff , BhutanBeast , ,33,Thimphu 
2020-09-14 12:16:22, PMBhutan My son still struck in Gelephu Registered qith 1006 but i am being informed that only after having sufficent student registered transport towards punalha will be arranged So if no sufficent student registered no transport will be arranged Meaning my son cannot join school , Jaadha , ,14,Paro 
2020-09-14 12:10:32, The serenity of Bajo https t co evF8eOhZ4V , sanjitkc931 , ,11,Bhutan 
2020-09-14 11:27:49, ShashiTharoor chetan bhagat I am sure you got these much likes xf0 x9f x91 x8d for zero understanding like me Sir xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 , vikrantparate , ,22,Thimphu 
2020-09-14 11:26:38, PM sleeps on a windowsill in his office mini gym and has stayed away from family since the lockdown https t co voYKPSjAKG , ChhedupSangay , ,1148,Thimphu 
2020-09-14 11:23:27, jarviswalker But after raking through its specifications I found the product and the specification to be incongruent I surmise that the product had been made to instill an ephemeral depiction of anamorphic illusion in the buyer xe2 x80 x99s mind i am not caviling on ur product though , BrezzyNemo , ,20,Thimphu 
2020-09-14 11:18:41, jarviswalker recently I bought the Jarvis walker ultimate boat 6 combo and now my thoughts are disarrayed The circumference of the rod and the size of the reel with its affixed label of 6000 made me presume it to be a heavy tackling set https t co 3fhN55wByN , BrezzyNemo , ,20,Thimphu 
2020-09-14 11:10:41, Snapshots of the HindiDiwas programme this morning at the India House Auditorium Thimphu Distribution of prizes to the winners of the essay debate and poetry oration competitions WordOfHindi PMOIndia MEAIndia IndianDiplomacy ICCR Delhi WIONews livemint PTI News https t co SFPi28y0KW , Indiainbhutan , HindiDiwas WordOfHindi ,11369,Thimphu 
2020-09-14 11:08:06, xe2 x80 x98Mile sur mera tumhara to sur bane hamara xe2 x80 x99 Unforgettable song of unity presented by Kamer Singh music teacher NWCC on the occasion of HindiDiwas earlier in the day at the India House Auditorium WordOfHindi PMOIndia MEAIndia IndianDiplomacy ICCR Delhi PIB India https t co vMLaRQ91AS , Indiainbhutan , HindiDiwas WordOfHindi ,11369,Thimphu 
2020-09-14 09:21:58, murtazawahab1 MuradAliShahPPP SyedNasirHShah who is the concerned MPA MNA of this area of superhighway this place is the main entrance of Karachi https t co eNzSYGGynI , SyedSaa1 , ,1548,Thimphu 
2020-09-14 09:19:27, murtazawahab1 MuradAliShahPPP NasirShahOffice who is the concerned MPA MNA of this area of superhighway this place is the main entrance of Karachi https t co cxFOAA2KlP , SyedSaa1 , ,1548,Thimphu 
2020-09-14 09:08:31, Bhutan xe2 x80 x93 change comes to the Himalayan Happy Kingdom DW Documentary https t co cd8BKQ1pqC via YouTube , zang kel , ,24,Thimphu 
2020-09-14 09:02:52, Beautiful handmade netted scarf in natural cotton with traditional Bhutanese pattern https t co SBSk0jUinu etsy https t co r6VzyZICWx , tasteofbhutan , etsy ,2,Thimphu 
2020-09-14 08:19:40, Lady Minna Brunofenandes UgyenTobgyel I ll follow you back asap xf0 x9f x92 xaf xf0 x9f x99 x8f , UgyenTobgyel , ,114,Thimphu 
2020-09-14 08:19:23, 13Clab UgyenTobgyel I ll follow you back asap xf0 x9f x99 x8f xf0 x9f x92 xaf , UgyenTobgyel , ,114,Thimphu 
2020-09-14 08:19:09, g gainn Brunofenandes UgyenTobgyel I ll follow you back asap xf0 x9f x92 xaf xf0 x9f x99 x8f , UgyenTobgyel , ,114,Thimphu 
2020-09-14 08:18:44, midnightdrum256 Brunofenandes UgyenTobgyel I ll follow you back asap xf0 x9f x99 x8f xf0 x9f x92 xaf , UgyenTobgyel , ,114,Thimphu 
2020-09-14 08:18:27, followgain0 Brunofenandes UgyenTobgyel I ll follow you back asap xf0 x9f x99 x8f xf0 x9f x92 xaf , UgyenTobgyel , ,114,Thimphu 
2020-09-14 08:18:11, YourExGfElla Brunofenandes UgyenTobgyel I ll follow you back asap xf0 x9f x99 x8f xf0 x9f x92 xaf , UgyenTobgyel , ,114,Thimphu 
2020-09-14 08:17:50, mantissa d Brunofenandes UgyenTobgyel I ll follow you back asap xf0 x9f x99 x8f xf0 x9f x92 xaf , UgyenTobgyel , ,114,Thimphu 
2020-09-14 08:16:28, DesignStunning LMDesignStudio stunning , bista geeta , ,5,Thimphu 
2020-09-14 07:59:54, AdvocacyMaterials How to wear facemask and signs and symptoms of COVID19 Source Ministry of Health https t co mgO7JkXRcI , moafbhutan , AdvocacyMaterials COVID19 Source ,485,Thimphu 
2020-09-14 07:40:01, Message from Her Majesty The Queen xf0 x9f x91 x91 of Bhutan Azhi Jetsun Pema Wangchuck xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f bhutan COVID19 https t co sQKboZFrNy , NamgaySkidas , bhutan COVID19 ,347,Paro 
2020-09-14 07:02:32, Introspection and investigation of your deepest self will prov More for Virgo https t co ytH6jMhay1 , czdorji , ,2313,Thimphu 
2020-09-14 07:01:11, You may feel a strong need to travel or get away yet burdenso More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,30,Thimphu 
2020-09-14 07:01:03, A profound need for freedom and liberation from outmoded appro More for Taurus https t co EECfQYA8HL , cixx67 , ,1506,Thimphu 
2020-09-14 07:00:16, Today you may reach a peak of stress that has been building ov More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,314,Thimphu 
2020-09-14 06:42:02, Come join my Squad Let us face off against the world s best MOBA players together https t co aQ8iDDeUtf https t co mQxVHatmnK , Rigzang15 , ,1,Thimphu 
2020-09-14 06:34:35, TCB throws options to revive Tourism With strict restrictions on travel where travellers will be put under the 21day mandatory Q the Tourism Council of Bhutan is exploring options amp discussing with the technical advisory group of the health ministry to ease the restrictions , BhutanTripAdv , Tourism travel travellers Bhutan ,5816,Thimphu 
2020-09-14 06:01:09, Original Samsung Mobile Accessories Available from Customer Care Center Thimphu tashicell samsungbhutan bhutan mobileaccessories https t co HpvIuOIXj6 , TashiCell , tashicell samsungbhutan bhutan mobileaccessories ,1811,Thimphu 
2020-09-14 05:29:49, Dear rstabhutan Can you please let me know if the driving license renewal service is available or still suspended la I have applied for renewal application before lockdown through online which I m yet to get it Unfortunately calls are not attending by your office la , ChhedupSangay , ,1148,Thimphu 
2020-09-14 04:42:36, It s does t have to be luxury it just need some thing attractive and innovative Self Designed https t co lsxhZ7HOBg , bista geeta , ,5,Thimphu 
2020-09-14 04:41:19, I can feel the agony of Sascha for I once went through the motions like him , sandeeps13 , ,280,Thimphu 
2020-09-14 04:04:09, COVID19UPDATES BHUTAN A 32 female returnee from MiddleEast tests on Sept 12 She was in quarantine in Paro moved to isolation Total for Bhutan is 245 , kuenzakarma , COVID19UPDATES BHUTAN MiddleEast Paro Bhutan ,1393,Thimphu 
2020-09-14 03:49:12, Bhumisparsha Touching the earth https t co 8w8igYaKjq , tsheridorji , ,238,Thimphu 
2020-09-14 03:43:10, We are pleased to share the Standard Operating Procedures for export of apple orange vegetables cardamom and ginger by private exporters For enquiry please contact the Department of Agricultural Marketing and Co operatives MoAF at 322909 https t co YoRT6JCNVx https t co TR1jhamMgs , moafbhutan , ,485,Thimphu 
2020-09-14 03:41:48, The Project was initiated by HH Dzongsar Jamyang Khentse Rinpoche as a kurim for Covid 19 pandemic Today thousands of people participate in this project Thank you la Rinpoche , ChhedupSangay , ,1148,Thimphu 
2020-09-14 03:39:21, Her Majesty The Gyaltsuen has written a beautiful letter encouraging people to participate in the Bhumisparsha project Her Majesty highlights the importance of Shakyamuni Buddha xe2 x80 x99s teachings amp the project Bhumisparsha at a time like this Kadrinchey la Mewang Gyaltsuen Chog xf0 x9f x99 x8f https t co uyy0Pv1v6M , ChhedupSangay , ,1148,Thimphu 
2020-09-14 02:57:37, Big scoop by the Express Wonder if it includes people from India xe2 x80 x99s neighborhood as well https t co szCqUe4P2v , TenzingLamsang , ,24456,Thimphu 
2020-09-14 02:32:06, Against a scenic background of Thimphu Sherab Gyeltshen talks in Hindi about the connection between Bodh Gaya and Bhutan Do listen HindiDiwas2020 WordOfHindi PMOIndia MEAIndia ICCR Delhi PBNS India DDNewslive IndianDiplomacy PIB India WIONews DineshKPatnaik https t co Ul4IZdpeei , Indiainbhutan , HindiDiwas2020 WordOfHindi ,11369,Thimphu 
2020-09-14 02:12:05, Did you know what is the word for culture in Hindi Read on WordOfHindi PMOIndia MEAIndia ICCR Delhi IndianDiplomacy WIONews PIB India livemint PBNS India DDNewslive PTI News DineshKPatnaik vinay1011 KuenselOnline BBSBhutan https t co MzYHyJdGMg , Indiainbhutan , WordOfHindi ,11369,Thimphu 
2020-09-14 02:00:36, xe2 x80 x98Ghar ke karib Ghar ho xe2 x80 x99 a soulful rendition of a Hindi song presented by Jigme Moktan music student of iccr thimphu on the occasion of HindiDiwas2020 WordOfHindi ICCRForHindi PMOIndia MEAIndia IndianDiplomacy PIB India PBNS India DDNewslive ICCR Delhi WIONews https t co l88A0S4Rb3 , Indiainbhutan , HindiDiwas2020 WordOfHindi ICCRForHindi ,11369,Thimphu 
2020-09-14 01:37:02, And it xe2 x80 x99s autumn again xf0 x9f x98 x8d Paro Bhutan2020 https t co 9pux4bvt6Y , Chhimmy , Paro Bhutan2020 ,1749,Thimphu 
2020-09-13 18:13:07, UgyenNorten3 No wonder I saw 3 user with same name xf0 x9f xa4 xa3 and picture , zzezenn , ,2052,Thimphu 
2020-09-13 17:33:02, TomR555 But the English fans will still say he is Iniesta xf0 x9f x98 x82 he is worst than Barton xf0 x9f x98 x82 , phuzinspurs , ,1271,Thimphu 
2020-09-13 17:31:49, HKane you should leave and win something It ain t happening in spurs Thanks for your service , phuzinspurs , ,1271,Thimphu 
2020-09-13 17:29:04, Cunny78 jumprush Lucky you , phuzinspurs , ,1271,Thimphu 
2020-09-13 17:26:11, Transfer is still open I dont care whether we buy or not but winks should be shipped , phuzinspurs , ,1271,Thimphu 
2020-09-13 17:24:42, jonhotspur88 Sissoko for dele was the shittiest thing he could have done leaving the woeful back passing genius winks still on Season is going to be hard yet again , phuzinspurs , ,1271,Thimphu 
2020-09-13 17:20:49, Sell winks for for the minimum and thats minimum gained for the season , phuzinspurs , ,1271,Thimphu 
2020-09-13 16:52:32, GrumpyYid He will give me a heartattack in 2021 with his back pass , phuzinspurs , ,1271,Thimphu 
2020-09-13 16:49:28, premier inside I didnt know winks was playing for everton , phuzinspurs , ,1271,Thimphu 
2020-09-13 16:34:47, Pengluin Im so sorry Lu , Caniiibal , ,152,Thimpu 
2020-09-13 16:15:32, Elevate your next video call by transporting yourself and colleagues to 12 stunning locations in the Kingdom of Bhutan for free Download link for Bhutan Virtual Backgrounds https t co GgbVfTwUmh https t co qBFPgP16yl , MyBhutan , ,942,Thimphu 
2020-09-13 15:30:21, A quiet late sunday afternoon view from sangaygang of inner Thimphu My first visit since lifting of the lockdown Saw a few people out exercising and with face masks on xf0 x9f x91 x8d xf0 x9f x8f xbd https t co bwlSIPzLo7 , sangaykhandu , ,8052,Thimphu 
2020-09-13 15:15:31, yuukaM So loved xf0 x9f x98 x8d xf0 x9f x98 x8d xf0 x9f x98 x8d xf0 x9f x98 x8d xf0 x9f x92 x8b xf0 x9f x92 x8b xf0 x9f x92 x8b , 2kPai , ,18,Paro 
2020-09-13 13:54:29, covid19updates Bhutan positive One 40 male RBA personnel One 44 year old official working at MDP Both contacts of cases detected earlier in Phuntsholing One 25 female from SamdrupJongkhar detected through the mass screening , kuenzakarma , covid19updates Bhutan positive Phuntsholing SamdrupJongkhar ,1393,Thimphu 
2020-09-13 13:31:37, COVID 19 update from Bhutan xf0 x9f x87 xa7 xf0 x9f x87 xb9 Always Wear Mask Stay Safe xf0 x9f x99 x8f BMT Happiness House https t co lTiDvxCeID , bhutan majestic , COVID ,1148,Thimphu 
2020-09-13 12:12:45, these are world s beautiful feet https t co TxowpgeDat https t co ZnfU05LGpc , SyedSaa1 , ,1548,Thimphu 
2020-09-13 11:59:05, The government distributing tobacco products through Bhutan Duty Free Shop must have dratsically reduced smuggling for now What has not changed is availability of tobacco products in the black market Wondering if legalized sale and distribution is fuelling the black market , Kinleyshering , ,2785,Thimphu 
2020-09-13 11:18:03, olo000 I believe they it was a date to process their documents to go home and what I hear is that date and timeline was given to them by Indian embassy , happy tashi , ,8,Thimphu 
2020-09-13 11:04:29, The case of itsSSR Sushant Singh Rajput is very sad When we heard the news of his demise it was all about suicide Now the case has gone U turn from suicide to murder to drugs Media reports CBI prob amp those social media revelations make me believe that he was murdered , ChhedupSangay , ,1148,Thimphu 
2020-09-13 10:26:44, We must combine the spirit of volunteerism symbolized by the deSuung program with the effectiveness yet to be tested of skilling reskilling and upskilling programs in the TVET sector to optimize engagement and productivity of youth , Kinleyshering , ,2785,Thimphu 
2020-09-13 09:27:40, abytharakan TashiGyeltshen ThePrintIndia The problem of the chilip syndrome is deep carefully perpetuated amp enforced by institutions and systems and then subconsciously internalized by the locals , Kinleyshering , ,2785,Thimphu 
2020-09-13 08:28:13, Class that https t co bf0nUajECx , ChhedupSangay , ,1148,Thimphu 
2020-09-13 07:59:52, What we speak or what we judge or our behavior and everything comes from our own experience and standard https t co O8nCKy5VXm , ChhedupSangay , ,1148,Thimphu 
2020-09-13 07:02:29, You may become quite angry within the context of a close perso More for Virgo https t co ytH6jMhay1 , czdorji , ,2313,Thimphu 
2020-09-13 07:01:09, Your swagger and flamboyance are coming out with extra bright More for Sagittarius https t co FfKav1h4Nc , kintsho bht , ,30,Thimphu 
2020-09-13 07:01:01, Pain may well up from somewhere deep inside you today and it More for Taurus https t co EECfQYA8HL , cixx67 , ,1506,Thimphu 
2020-09-13 07:00:15, Your spending may be sky high at the moment perhaps due to ex More for Pisces https t co uojyhA9mo8 , LobzangYeshey1 , ,314,Thimphu 
2020-09-13 06:38:43, Anyone claiming as Coronavirus expert is flawed No body understand what it is Look at S Jongkhar case Mass surveillance has tested a woman positive amp that was after weeks of lockdown How is it spread God knows Is virus develop itself in a human body when caught with cold , ChhedupSangay , ,1148,Thimphu 
2020-09-13 06:05:52, Life isn t easy when the heartbeats for a other person instead of yourself , diamond dibhya , ,42,Thimphu 
2020-09-13 04:44:24, Sonam Pakhi from Bhutan talks in Hindi about the deity xe2 x80 x98Mahakaal xe2 x80 x99 a common thread that links our two countries Do listen WordForHindi HindiDiwas PMOIndia MEAIndia PMBhutan FMBhutan DrSJaishankar IndianDiplomacy ICCR Delhi PIB India KuenselOnline BBSBhutan https t co Tbt9GxmHjb , Indiainbhutan , WordForHindi HindiDiwas ,11369,Thimphu 
2020-09-13 04:41:06, Loads of love for you boy HappyBirthdayNiallHoran https t co P5tXCvDuve , 1d choden , HappyBirthdayNiallHoran ,399,Paro 
2020-09-13 04:38:38, Happy birthday Niall So proud of you Enjoy your day HappyBirthdayNiall https t co uEP7YBC2hY , 1d choden , HappyBirthdayNiall ,399,Paro 
2020-09-13 04:22:10, And here is a lively Hindi song presented by Jharna Gurung amp Yanika Gurung music students of EOI Cultural Centre from Bhutan in the run up to HindiDiwas HindiDiwas WordOfHindi PMOIndia MEAIndia IndianDiplomacy ICCR Delhi vinay1011 DineshKPatnaik WIONews PIB India https t co 7zP51jHv24 , Indiainbhutan , HindiDiwas HindiDiwas WordOfHindi ,11369,Thimphu 
2020-09-13 03:46:10, Another morning another WordOfHindi WordOfHindi PMOIndia MEAIndia PMBhutan FMBhutan PIB India DrSJaishankar PBNS India ICCR Delhi https t co NBU6mWmnQN , Indiainbhutan , WordOfHindi WordOfHindi ,11369,Thimphu 
2020-09-12 17:36:06, FPLtips That s why I choose to follow you FPLtips , TheFPLBhutan , ,14,Thimphu 
2020-09-12 17:22:07, Translation of His Majesty s address to the nation xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f https t co nowkmtZMtd , ChhedupSangay , ,1148,Thimphu 
2020-09-12 17:19:06, Indications are that Leeds United are fun to watch LIVLEEDS , ChhedupSangay , LIVLEEDS ,1148,Thimphu 
2020-09-12 16:42:06, Come on , phuzinspurs , ,1271,Thimphu 
2020-09-12 16:36:39, The new penalty rule can easily be exploited Just saying , phuzinspurs , ,1271,Thimphu 
2020-09-12 16:25:28, apnic Sorry too late to reply I joined from Bhutan and I attended two security sessions , pratimaIceberg , ,142,Thimphu 
2020-09-12 16:15:55, thfcdxn Dont talk to him ever again Clib comes first , phuzinspurs , ,1271,Thimphu 
2020-09-12 15:40:33, First Premiere League game for the season Go Reds lfc LIVLEEDS https t co q9ReTAnlnM , ChhedupSangay , Reds lfc LIVLEEDS ,1148,Thimphu 
2020-09-12 15:27:25, Ugenomics The housing market may go bust by next year if the covid situation doesn xe2 x80 x99t abate , sandeeps13 , ,280,Thimphu 
2020-09-12 15:26:51, anilduhoon Sir General is no more army or retire army personal His profession is changed He is full time politician now How can you expect army discipline from him in current job role , vikrantparate , ,22,Thimphu 
2020-09-12 15:16:35, His Majesty xe2 x80 x99s Address after the first Lockdown https t co H5cQLnp4Ho , tsheridorji , ,238,Thimphu 
2020-09-12 15:07:16, hemangjani9 Thank you sir and yeah it was wonderful art xf0 x9f x96 xbc by peymaArtCreation , NamgaySkidas , ,347,Paro 
2020-09-12 14:40:15, olo000 This a problem created by the Indian Embassy They entertain unwarranted complaints from these labourers from the very beginning Now if they ever protest AGAIN the gates of the embassy should be opened so they can do whatever they like within the Embassy , Jagpamelen , ,522,Thimphu 
2020-09-12 14:35:40, good night dear https t co XO4yenroCH https t co 4WqVw80VT3 , SyedSaa1 , ,1548,Thimphu 
2020-09-12 14:33:22, Photo credit peymaArtCreation facebook source Long live His Majesty https t co OutkYUrGs6 , NamgaySkidas , facebook ,347,Paro 
2020-09-12 14:30:30, Ye SangYu I wish , ChadoLingpa , ,32,Thimphu 
2020-09-12 14:06:33, Headache for three consecutive days xf0 x9f xa4 x95 headache weekendvibes , ha na 08 , headache weekendvibes ,866,Thimphu 
2020-09-12 13:00:36, LCFC Excited https t co jdz6Sg7iOf , zhonba , ,1676,Thimphu 
2020-09-12 12:49:15, 3 0 to the Arsenal We are going to win the league , sandeeps13 , ,280,Thimphu 
2020-09-12 12:45:32, AjangBrokpa LCFC First match underway , zhonba , ,1676,Thimphu 
2020-09-12 12:43:35, fight , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:35:06, Looking forward to exciting EPL season and I am rooting for LCFC xf0 x9f xa4 x97 https t co mYLKgCg4Bl , zhonba , ,1676,Thimphu 
2020-09-12 12:22:56, His Majesty s speech was short and sweet It has lot of weights As HM commanded if our energy is vested towards sustainable water energy during this pandemic how beautiful that would be Come Bhutan Let s do it xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:18:24, Dratsang and Monasteries will perform kurim Government civil servants military personnel institutions parents will work hard towards right against virus If Youth can come forward and serve the nation it will make difference HM , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:14:50, Youth mist come forward as always to serve the nation When we give youth an opportunity we must plan a work that they can perform HM , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:12:51, Any work should benefit our people And we need to work and plan that benefit the people HM , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:12:00, Despite virus we are working hard The biggest difference is because of peoples concern Hereafter our difference will come from our youths concern HM , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:10:03, Our students could not study as usual Our business couldn t operate as usual But I don t think of failing HM , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:08:40, Important is how we move forward Virus is new and we can t predict any This virus must go or we might continue until there s vaccine HM , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:07:08, His Majesty says The government civil servants Ministry of Health volunteers and the people of Bhutan for working hard in fight against this virus , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:06:10, His Majesty Thanked the People of Bhutan for cooperation until now specially during the lockdown , ChhedupSangay , ,1148,Thimphu 
2020-09-12 12:05:26, His Majesty the King addresses the nation It s relieving to hear His voice xf0 x9f x99 x8f xf0 x9f x99 x8f xf0 x9f x99 x8f , ChhedupSangay , ,1148,Thimphu 
2020-09-12 11:59:48, covid19updates Bhutan One RBA in Phuntsholing and two RBP personnels in Gelephu were detected positive during the last 24 hours The RBA is the contact of the Imtrat RBA case while RBPs are frontliners Meanwhile lockdown has been lifted except at the southern belt , kuenzakarma , covid19updates Bhutan Phuntsholing Gelephu ,1393,Thimphu 
2020-09-12 11:33:33, The game begins EPL is back EPL EPLFantasy EPLisBack , ugyentse , EPL EPLFantasy EPLisBack ,88,Thimphu 
